date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:04:55	57547/57547	---MCZ	200	added ('OK')	application/json	date:Fri,%2030%20Jul%202021%2021:04:55%20GMT	https://socialistics.com/wp-json/wp/v2/posts/7877	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/wp/v2/posts/7877.json	(from https://socialistics.com/how-to-up-your-agencys-sales-game/)
23:04:55	2811/2811	---MCZ	200	added ('OK')	application/json	date:Fri,%2030%20Jul%202021%2021:04:55%20GMT	https://socialistics.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsocialistics.com%2Fhow-to-up-your-agencys-sales-game%2F	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/oembed/1.0/embed53d1.json	(from https://socialistics.com/how-to-up-your-agencys-sales-game/)
23:04:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2030%20Jul%202021%2021:04:55%20GMT	https://socialistics.com/?p=7877	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/indexdf8a.html	(from https://socialistics.com/how-to-up-your-agencys-sales-game/)
23:04:55	2941/2941	---MCZ	200	added ('OK')	text/xml	date:Fri,%2030%20Jul%202021%2021:04:55%20GMT	https://socialistics.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsocialistics.com%2Fhow-to-up-your-agencys-sales-game%2F&format=xml	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/oembed/1.0/embed25f6	(from https://socialistics.com/how-to-up-your-agencys-sales-game/)
23:04:56	864/864	---MCZ	200	added ('OK')	text/javascript	etag:W/%22680595677e589c67ab757eb8c9fdd3f8%22	https://www.buzzsprout.com/1232381/8330243-how-to-up-your-agency-s-sales-game.js?container_id=buzzsprout-player-8330243&player=small	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/www.buzzsprout.com/1232381/8330243-how-to-up-your-agency-s-sales-game697a.js	(from https://socialistics.com/how-to-up-your-agencys-sales-game/)
23:04:57	16664/16664	---MCZ	200	added ('OK')	application/json	date:Fri,%2030%20Jul%202021%2021:04:57%20GMT	https://socialistics.com/wp-json/wp/v2/posts/7883	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/wp/v2/posts/7883.json	(from https://socialistics.com/8-facebook-statistics-every-business-owner-needs-to-know-in-2021/)
23:04:57	2928/2928	---MCZ	200	added ('OK')	application/json	date:Fri,%2030%20Jul%202021%2021:04:57%20GMT	https://socialistics.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsocialistics.com%2F8-facebook-statistics-every-business-owner-needs-to-know-in-2021%2F	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/oembed/1.0/embed7c4f.json	(from https://socialistics.com/8-facebook-statistics-every-business-owner-needs-to-know-in-2021/)
23:04:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2030%20Jul%202021%2021:04:57%20GMT	https://socialistics.com/?p=7883	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/indexe861.html	(from https://socialistics.com/8-facebook-statistics-every-business-owner-needs-to-know-in-2021/)
23:04:57	3054/3054	---MCZ	200	added ('OK')	text/xml	date:Fri,%2030%20Jul%202021%2021:04:57%20GMT	https://socialistics.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsocialistics.com%2F8-facebook-statistics-every-business-owner-needs-to-know-in-2021%2F&format=xml	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/oembed/1.0/embedaee2	(from https://socialistics.com/8-facebook-statistics-every-business-owner-needs-to-know-in-2021/)
23:05:02	2878/2878	---MCZ	200	added ('OK')	application/json	date:Fri,%2030%20Jul%202021%2021:05:02%20GMT	https://socialistics.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsocialistics.com%2Fwhat-is-social-selling-and-how-to-use-it-effectively%2F	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/oembed/1.0/embed2006.json	(from https://socialistics.com/what-is-social-selling-and-how-to-use-it-effectively/)
23:05:02	54290/54290	---MCZ	200	added ('OK')	application/json	date:Fri,%2030%20Jul%202021%2021:05:00%20GMT	https://socialistics.com/wp-json/wp/v2/posts/7833	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/wp/v2/posts/7833.json	(from https://socialistics.com/what-is-social-selling-and-how-to-use-it-effectively/)
23:05:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2030%20Jul%202021%2021:05:02%20GMT	https://socialistics.com/?p=7833	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/indexecc2.html	(from https://socialistics.com/what-is-social-selling-and-how-to-use-it-effectively/)
23:05:03	3006/3006	---MCZ	200	added ('OK')	text/xml	date:Fri,%2030%20Jul%202021%2021:05:03%20GMT	https://socialistics.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsocialistics.com%2Fwhat-is-social-selling-and-how-to-use-it-effectively%2F&format=xml	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/oembed/1.0/embed3253	(from https://socialistics.com/what-is-social-selling-and-how-to-use-it-effectively/)
23:05:04	914/914	---MCZ	200	added ('OK')	text/javascript	etag:W/%22d6bf54054cab0e9def1167d1d7fc88a9%22	https://www.buzzsprout.com/1232381/8330222-what-is-social-selling-and-how-to-use-it-effectively.js?container_id=buzzsprout-player-8330222&player=small	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/www.buzzsprout.com/1232381/8330222-what-is-social-selling-and-how-to-use-it-effectivelyda2e.js	(from https://socialistics.com/what-is-social-selling-and-how-to-use-it-effectively/)
23:05:05	62413/62413	---MCZ	200	added ('OK')	application/json	date:Fri,%2030%20Jul%202021%2021:05:05%20GMT	https://socialistics.com/wp-json/wp/v2/posts/7785	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/wp/v2/posts/7785.json	(from https://socialistics.com/how-to-integrate-social-selling-into-your-agency/)
23:05:05	2931/2931	---MCZ	200	added ('OK')	application/json	date:Fri,%2030%20Jul%202021%2021:05:05%20GMT	https://socialistics.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsocialistics.com%2Fhow-to-integrate-social-selling-into-your-agency%2F	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/oembed/1.0/embed0d35.json	(from https://socialistics.com/how-to-integrate-social-selling-into-your-agency/)
23:05:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2030%20Jul%202021%2021:05:05%20GMT	https://socialistics.com/?p=7785	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/index3dca.html	(from https://socialistics.com/how-to-integrate-social-selling-into-your-agency/)
23:05:06	3069/3069	---MCZ	200	added ('OK')	text/xml	date:Fri,%2030%20Jul%202021%2021:05:05%20GMT	https://socialistics.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsocialistics.com%2Fhow-to-integrate-social-selling-into-your-agency%2F&format=xml	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/oembed/1.0/embedb158	(from https://socialistics.com/how-to-integrate-social-selling-into-your-agency/)
23:05:06	914/914	---MCZ	200	added ('OK')	text/javascript	etag:W/%22ff4b5ac7a25542db289e6a85051b9cae%22	https://www.buzzsprout.com/1232381/8247891-how-to-integrate-social-selling-into-your-agency.js?container_id=buzzsprout-player-8247891&player=small	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/www.buzzsprout.com/1232381/8247891-how-to-integrate-social-selling-into-your-agency5d75.js	(from https://socialistics.com/how-to-integrate-social-selling-into-your-agency/)
23:05:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2030%20Jul%202021%2021:05:07%20GMT	https://socialistics.com/blog/page/3/%e2%80%9chttps://s3.amazonaws.com/top-local-agencies/js/upcity_widget.js%e2%80%9d	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/blog/page/3/%e2%80%9chttps_/s3.amazonaws.com/top-local-agencies/js/upcity_widget.js%e2%80%9d	(from https://socialistics.com/blog/page/3/?et_blog)
23:05:09	12931/12931	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Fri,%2030%20Jul%202021%2021:05:08%20GMT	https://socialistics.com/blog/page/3/%e2%80%9chttps:/s3.amazonaws.com/top-local-agencies/js/upcity_widget.js%e2%80%9d	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/blog/page/3/%e2%80%9chttps_/s3.amazonaws.com/top-local-agencies/js/upcity_widget.js%e2%80%9d	(from https://socialistics.com/blog/page/3/?et_blog)
23:05:10	222629/222629	---M--	200	added ('OK')	image/jpeg	etag:%226022ea82-365a5%22	https://socialistics.com/wp-content/uploads/2021/02/bob.jpg	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-content/uploads/2021/02/bob.jpg	(from https://socialistics.com/blog/page/3/?et_blog)
23:05:10	14558/14558	---MCZ	200	added ('OK')	application/json	date:Fri,%2030%20Jul%202021%2021:05:10%20GMT	https://socialistics.com/wp-json/wp/v2/posts/7494	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/wp/v2/posts/7494.json	(from https://socialistics.com/stop-paying-agencies-to-tell-you-what-they-are-going-to-do/)
23:05:11	142034/142034	---MCZ	200	added ('OK')	text/html	date:Fri,%2030%20Jul%202021%2021:05:10%20GMT	https://socialistics.com/how-to-leverage-public-speaking-for-your-agency-your-personal-brand/	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/how-to-leverage-public-speaking-for-your-agency-your-personal-brand/index.html	(from https://socialistics.com/blog/page/3/?et_blog)
23:05:11	90968/90968	---MCZ	200	added ('OK')	text/html	date:Fri,%2030%20Jul%202021%2021:05:11%20GMT	https://socialistics.com/blog/page/4/?et_blog	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/blog/page/4/indexf83b.html	(from https://socialistics.com/blog/page/3/?et_blog)
23:05:11	2863/2863	---MCZ	200	added ('OK')	application/json	date:Fri,%2030%20Jul%202021%2021:05:11%20GMT	https://socialistics.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsocialistics.com%2Fstop-paying-agencies-to-tell-you-what-they-are-going-to-do%2F	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/oembed/1.0/embed4d7d.json	(from https://socialistics.com/stop-paying-agencies-to-tell-you-what-they-are-going-to-do/)
23:05:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2030%20Jul%202021%2021:05:11%20GMT	https://socialistics.com/?p=7494	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/index31f9.html	(from https://socialistics.com/stop-paying-agencies-to-tell-you-what-they-are-going-to-do/)
23:05:11	2989/2989	---MCZ	200	added ('OK')	text/xml	date:Fri,%2030%20Jul%202021%2021:05:11%20GMT	https://socialistics.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsocialistics.com%2Fstop-paying-agencies-to-tell-you-what-they-are-going-to-do%2F&format=xml	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/oembed/1.0/embed1cad	(from https://socialistics.com/stop-paying-agencies-to-tell-you-what-they-are-going-to-do/)
23:05:12	21142/21142	---MCZ	200	added ('OK')	application/json	date:Fri,%2030%20Jul%202021%2021:05:12%20GMT	https://socialistics.com/wp-json/wp/v2/posts/7476	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/wp/v2/posts/7476.json	(from https://socialistics.com/if-youre-not-investing-in-social-media-youre-missing-out/)
23:05:13	2946/2946	---MCZ	200	added ('OK')	application/json	date:Fri,%2030%20Jul%202021%2021:05:13%20GMT	https://socialistics.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsocialistics.com%2Fif-youre-not-investing-in-social-media-youre-missing-out%2F	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/oembed/1.0/embedde80.json	(from https://socialistics.com/if-youre-not-investing-in-social-media-youre-missing-out/)
23:05:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2030%20Jul%202021%2021:05:13%20GMT	https://socialistics.com/?p=7476	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/indexbb05.html	(from https://socialistics.com/if-youre-not-investing-in-social-media-youre-missing-out/)
23:05:13	3086/3086	---MCZ	200	added ('OK')	text/xml	date:Fri,%2030%20Jul%202021%2021:05:13%20GMT	https://socialistics.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsocialistics.com%2Fif-youre-not-investing-in-social-media-youre-missing-out%2F&format=xml	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/oembed/1.0/embedadc7	(from https://socialistics.com/if-youre-not-investing-in-social-media-youre-missing-out/)
23:05:14	16454/16454	---MCZ	200	added ('OK')	application/json	date:Fri,%2030%20Jul%202021%2021:05:14%20GMT	https://socialistics.com/wp-json/wp/v2/posts/7483	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/wp/v2/posts/7483.json	(from https://socialistics.com/if-youre-asking-for-industry-experience-youre-asking-the-wrong-question/)
23:05:14	3021/3021	---MCZ	200	added ('OK')	application/json	date:Fri,%2030%20Jul%202021%2021:05:14%20GMT	https://socialistics.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsocialistics.com%2Fif-youre-asking-for-industry-experience-youre-asking-the-wrong-question%2F	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/oembed/1.0/embed4120.json	(from https://socialistics.com/if-youre-asking-for-industry-experience-youre-asking-the-wrong-question/)
23:05:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2030%20Jul%202021%2021:05:15%20GMT	https://socialistics.com/?p=7483	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/indexd570.html	(from https://socialistics.com/if-youre-asking-for-industry-experience-youre-asking-the-wrong-question/)
23:05:15	3156/3156	---MCZ	200	added ('OK')	text/xml	date:Fri,%2030%20Jul%202021%2021:05:15%20GMT	https://socialistics.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsocialistics.com%2Fif-youre-asking-for-industry-experience-youre-asking-the-wrong-question%2F&format=xml	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/oembed/1.0/embedef46	(from https://socialistics.com/if-youre-asking-for-industry-experience-youre-asking-the-wrong-question/)
23:05:15	1878593/1878593	---M--	200	added ('OK')	image/png	etag:%2260218e3a-1caa41%22	https://socialistics.com/wp-content/uploads/2021/02/image1.png	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-content/uploads/2021/02/image1.png	(from https://socialistics.com/if-youre-not-investing-in-social-media-youre-missing-out/)
23:05:15	136003/136003	---M--	200	added ('OK')	image/jpeg	etag:%226025c6de-21343%22	https://socialistics.com/wp-content/uploads/2021/02/question.jpg	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-content/uploads/2021/02/question.jpg	(from https://socialistics.com/if-youre-asking-for-industry-experience-youre-asking-the-wrong-question/)
23:05:16	15973/15973	---MCZ	200	added ('OK')	application/json	date:Fri,%2030%20Jul%202021%2021:05:16%20GMT	https://socialistics.com/wp-json/wp/v2/posts/6926	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/wp/v2/posts/6926.json	(from https://socialistics.com/the-difference-between-hiring-an-agency-vs-employee/)
23:05:16	2866/2866	---MCZ	200	added ('OK')	application/json	date:Fri,%2030%20Jul%202021%2021:05:16%20GMT	https://socialistics.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsocialistics.com%2Fthe-difference-between-hiring-an-agency-vs-employee%2F	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/oembed/1.0/embedc829.json	(from https://socialistics.com/the-difference-between-hiring-an-agency-vs-employee/)
23:05:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2030%20Jul%202021%2021:05:16%20GMT	https://socialistics.com/?p=6926	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/index3754.html	(from https://socialistics.com/the-difference-between-hiring-an-agency-vs-employee/)
23:05:16	2994/2994	---MCZ	200	added ('OK')	text/xml	date:Fri,%2030%20Jul%202021%2021:05:16%20GMT	https://socialistics.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsocialistics.com%2Fthe-difference-between-hiring-an-agency-vs-employee%2F&format=xml	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/oembed/1.0/embed3277	(from https://socialistics.com/the-difference-between-hiring-an-agency-vs-employee/)
23:05:17	18609/18609	---MCZ	200	added ('OK')	application/json	date:Fri,%2030%20Jul%202021%2021:05:17%20GMT	https://socialistics.com/wp-json/wp/v2/posts/5300	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/wp/v2/posts/5300.json	(from https://socialistics.com/5-benefits-of-working-with-a-virtual-agency/)
23:05:17	356682/356682	---M--	200	added ('OK')	image/jpeg	etag:%226026bea0-5714a%22	https://socialistics.com/wp-content/uploads/2021/02/9batp4ovw2i-scaled.jpg	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-content/uploads/2021/02/9batp4ovw2i-scaled.jpg	(from https://socialistics.com/stop-paying-agencies-to-tell-you-what-they-are-going-to-do/)
23:05:17	2617/2617	---MCZ	200	added ('OK')	application/json	date:Fri,%2030%20Jul%202021%2021:05:18%20GMT	https://socialistics.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsocialistics.com%2F5-benefits-of-working-with-a-virtual-agency%2F	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/oembed/1.0/embeddfa1.json	(from https://socialistics.com/5-benefits-of-working-with-a-virtual-agency/)
23:05:18	1111271/1111271	---M--	200	added ('OK')	image/jpeg	etag:%22601d780d-10f4e7%22	https://socialistics.com/wp-content/uploads/2021/02/wawefydpkag-scaled.jpg	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-content/uploads/2021/02/wawefydpkag-scaled.jpg	(from https://socialistics.com/the-difference-between-hiring-an-agency-vs-employee/)
23:05:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2030%20Jul%202021%2021:05:18%20GMT	https://socialistics.com/?p=5300	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/indexbaf5.html	(from https://socialistics.com/5-benefits-of-working-with-a-virtual-agency/)
23:05:18	2743/2743	---MCZ	200	added ('OK')	text/xml	date:Fri,%2030%20Jul%202021%2021:05:18%20GMT	https://socialistics.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsocialistics.com%2F5-benefits-of-working-with-a-virtual-agency%2F&format=xml	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/oembed/1.0/embed037d	(from https://socialistics.com/5-benefits-of-working-with-a-virtual-agency/)
23:05:18	33328/33328	---MCZ	200	added ('OK')	application/json	date:Fri,%2030%20Jul%202021%2021:05:19%20GMT	https://socialistics.com/wp-json/wp/v2/posts/4002	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/wp/v2/posts/4002.json	(from https://socialistics.com/10-social-media-metrics-to-track-and-how-to-do-it/)
23:05:19	2681/2681	---MCZ	200	added ('OK')	application/json	date:Fri,%2030%20Jul%202021%2021:05:19%20GMT	https://socialistics.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsocialistics.com%2F10-social-media-metrics-to-track-and-how-to-do-it%2F	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/oembed/1.0/embed1493.json	(from https://socialistics.com/10-social-media-metrics-to-track-and-how-to-do-it/)
23:05:20	2807/2807	---MCZ	200	added ('OK')	text/xml	date:Fri,%2030%20Jul%202021%2021:05:20%20GMT	https://socialistics.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsocialistics.com%2F10-social-media-metrics-to-track-and-how-to-do-it%2F&format=xml	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/oembed/1.0/embed8034	(from https://socialistics.com/10-social-media-metrics-to-track-and-how-to-do-it/)
23:05:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2030%20Jul%202021%2021:05:20%20GMT	https://socialistics.com/?p=4002	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/indexa5c8.html	(from https://socialistics.com/10-social-media-metrics-to-track-and-how-to-do-it/)
23:05:21	21316/21316	---MCZ	200	added ('OK')	application/json	date:Fri,%2030%20Jul%202021%2021:05:20%20GMT	https://socialistics.com/wp-json/wp/v2/posts/4431	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/wp/v2/posts/4431.json	(from https://socialistics.com/how-to-use-linkedin-for-b2b-marketing/)
23:05:21	2622/2622	---MCZ	200	added ('OK')	application/json	date:Fri,%2030%20Jul%202021%2021:05:21%20GMT	https://socialistics.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsocialistics.com%2Fhow-to-use-linkedin-for-b2b-marketing%2F	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/oembed/1.0/embed824b.json	(from https://socialistics.com/how-to-use-linkedin-for-b2b-marketing/)
23:05:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2030%20Jul%202021%2021:05:22%20GMT	https://socialistics.com/?p=4431	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/index8ba8.html	(from https://socialistics.com/how-to-use-linkedin-for-b2b-marketing/)
23:05:22	2748/2748	---MCZ	200	added ('OK')	text/xml	date:Fri,%2030%20Jul%202021%2021:05:22%20GMT	https://socialistics.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsocialistics.com%2Fhow-to-use-linkedin-for-b2b-marketing%2F&format=xml	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/oembed/1.0/embed2476	(from https://socialistics.com/how-to-use-linkedin-for-b2b-marketing/)
23:05:22	15367/15367	---MCZ	200	added ('OK')	application/json	date:Fri,%2030%20Jul%202021%2021:05:23%20GMT	https://socialistics.com/wp-json/wp/v2/posts/2959	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/wp/v2/posts/2959.json	(from https://socialistics.com/how-fear-can-kill-brand-innovation/)
23:05:23	107124/107124	---MCZ	200	added ('OK')	text/html	date:Fri,%2030%20Jul%202021%2021:05:23%20GMT	https://socialistics.com/b2b-social-media/	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/b2b-social-media/index.html	(from https://socialistics.com/how-to-use-linkedin-for-b2b-marketing/)
23:05:23	2771/2771	---MCZ	200	added ('OK')	application/json	date:Fri,%2030%20Jul%202021%2021:05:23%20GMT	https://socialistics.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsocialistics.com%2Fhow-fear-can-kill-brand-innovation%2F	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/oembed/1.0/embedea1f.json	(from https://socialistics.com/how-fear-can-kill-brand-innovation/)
23:05:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2030%20Jul%202021%2021:05:23%20GMT	https://socialistics.com/?p=2959	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/indexa5fa.html	(from https://socialistics.com/how-fear-can-kill-brand-innovation/)
23:05:23	2897/2897	---MCZ	200	added ('OK')	text/xml	date:Fri,%2030%20Jul%202021%2021:05:23%20GMT	https://socialistics.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsocialistics.com%2Fhow-fear-can-kill-brand-innovation%2F&format=xml	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/oembed/1.0/embed1684	(from https://socialistics.com/how-fear-can-kill-brand-innovation/)
23:05:24	16490/16490	---MCZ	200	added ('OK')	application/json	date:Fri,%2030%20Jul%202021%2021:05:24%20GMT	https://socialistics.com/wp-json/wp/v2/posts/2955	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/wp/v2/posts/2955.json	(from https://socialistics.com/brand-face-off-why-spokespeople-are-risky/)
23:05:24	2857/2857	---MCZ	200	added ('OK')	application/json	date:Fri,%2030%20Jul%202021%2021:05:24%20GMT	https://socialistics.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsocialistics.com%2Fbrand-face-off-why-spokespeople-are-risky%2F	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/oembed/1.0/embedb86c.json	(from https://socialistics.com/brand-face-off-why-spokespeople-are-risky/)
